date,thr,y_true,y_true_high,proba_high,pred_high_0p5,train_pos_rate,target,high_q,class_weight
2025-12-20,0.03121749990985506,0.0125150052392533,0,0.1718848867961632,0,0.10197368421052631,target_parkvol_next7d,0.9,None
2025-12-21,0.03121406701056718,0.0116994548920663,0,0.1453872117457332,0,0.10163934426229508,target_parkvol_next7d,0.9,None
2025-12-22,0.0312106341112793,0.012721949000122,0,0.11929499425247592,0,0.10130718954248366,target_parkvol_next7d,0.9,None
2025-12-23,0.03120720121199142,0.0129721550889828,0,0.08968588101186668,0,0.10097719869706841,target_parkvol_next7d,0.9,None
2025-12-24,0.03120376831270354,0.0132596176792845,0,0.034779996563085336,0,0.10064935064935066,target_parkvol_next7d,0.9,None
2025-12-25,0.03120033541341566,0.0130597785492947,0,0.02409625699338619,0,0.10032362459546926,target_parkvol_next7d,0.9,None
2025-12-26,0.03119690251412778,0.0127126148423281,0,0.05495330710869629,0,0.1,target_parkvol_next7d,0.9,None
2025-12-27,0.0311934696148399,0.0133568910223162,0,0.09743830872056877,0,0.10289389067524116,target_parkvol_next7d,0.9,None
2025-12-28,0.03119033057104299,0.0138569833568426,0,0.04600150072756015,0,0.10256410256410256,target_parkvol_next7d,0.9,None
2025-12-29,0.03118719152724608,0.0133676315021943,0,0.0532713074300771,0,0.10223642172523961,target_parkvol_next7d,0.9,None
2025-12-30,0.03118405248344917,0.013548408220355,0,0.04501733625384624,0,0.10191082802547771,target_parkvol_next7d,0.9,None
2025-12-31,0.03118091343965226,0.0145809968980005,0,0.04554828810044643,0,0.10158730158730159,target_parkvol_next7d,0.9,None
2026-01-01,0.03117777439585535,0.0153208143348593,0,0.071817359376065,0,0.10126582278481013,target_parkvol_next7d,0.9,None
2026-01-02,0.03117463535205844,0.0150668245626873,0,0.1303770204321772,0,0.10094637223974763,target_parkvol_next7d,0.9,None
2026-01-03,0.03117149630826153,0.0141451817111227,0,0.12778709844704284,0,0.10062893081761007,target_parkvol_next7d,0.9,None
2026-01-04,0.03116835726446462,0.0139672692453294,0,0.11603763287721332,0,0.10031347962382445,target_parkvol_next7d,0.9,None
2026-01-05,0.03116521822066771,0.0132261056836762,0,0.12129159456941646,0,0.1,target_parkvol_next7d,0.9,None
2026-01-06,0.0311620791768708,0.015173379630738,0,0.09249187843864726,0,0.102803738317757,target_parkvol_next7d,0.9,None
2026-01-07,0.03114644897307447,0.0151975036574952,0,0.05900986133946448,0,0.10248447204968944,target_parkvol_next7d,0.9,None
2026-01-08,0.031130818769278125,0.0149559970716052,0,0.037529393318791536,0,0.1021671826625387,target_parkvol_next7d,0.9,None
2026-01-09,0.031115188565481778,0.0141962759088401,0,0.06287676620589887,0,0.10185185185185185,target_parkvol_next7d,0.9,None
2026-01-10,0.031099558361685445,0.0143362586595493,0,0.0505520753817551,0,0.10153846153846154,target_parkvol_next7d,0.9,None
2026-01-11,0.0310839281578891,0.0151726468294994,0,0.04081504793603582,0,0.10122699386503067,target_parkvol_next7d,0.9,None
2026-01-12,0.031068297954092768,0.0141708890376233,0,0.03987538462013391,0,0.10091743119266056,target_parkvol_next7d,0.9,None
2026-01-13,0.031052667750296425,0.014268369408415,0,0.08928217845193898,0,0.10060975609756098,target_parkvol_next7d,0.9,None
2026-01-14,0.031037037546500078,0.0144901139795178,0,0.07687261343419839,0,0.10030395136778116,target_parkvol_next7d,0.9,None
2026-01-15,0.031021407342703745,0.0143837606015824,0,0.04895327885487933,0,0.1,target_parkvol_next7d,0.9,None
2026-01-16,0.0310057771389074,0.0154644156827914,0,0.043273517832384215,0,0.1027190332326284,target_parkvol_next7d,0.9,None
2026-01-17,0.030987053225659287,0.0156608940732867,0,0.07148147247112903,0,0.10240963855421686,target_parkvol_next7d,0.9,None
2026-01-18,0.030968329312411162,0.0170711557136064,0,0.0957628959088727,0,0.1021021021021021,target_parkvol_next7d,0.9,None
2026-01-19,0.030949605399163038,0.0181061601950862,0,0.06860221809083314,0,0.10179640718562874,target_parkvol_next7d,0.9,None
2026-01-20,0.030930881485914923,0.0155381949259838,0,0.06664597556773996,0,0.10149253731343283,target_parkvol_next7d,0.9,None
2026-01-21,0.0309121575726668,0.0140634605878942,0,0.06597575324616153,0,0.10119047619047619,target_parkvol_next7d,0.9,None
2026-01-22,0.030893433659418688,0.0182048938233805,0,0.06538861357717471,0,0.10089020771513353,target_parkvol_next7d,0.9,None
2026-01-23,0.030874709746170563,0.0193489431895273,0,0.11669518160318955,0,0.10059171597633136,target_parkvol_next7d,0.9,None
2026-01-24,0.03085598583292244,0.0274604248028399,0,0.07726054316314793,0,0.10029498525073746,target_parkvol_next7d,0.9,None
2026-01-25,0.030837261919674324,0.0282927046968122,0,0.11359134947639055,0,0.1,target_parkvol_next7d,0.9,None
2025-04-20,0.04212015632131693,0.0194002785184961,0,0.004246601179595155,0,0.1,target_parkvol_next7d,0.9,balanced
2025-04-21,0.0421060668690336,0.0186524824417858,0,0.1160487326727215,0,0.11475409836065574,target_parkvol_next7d,0.9,balanced
2025-04-22,0.04204154189158253,0.0138216323692217,0,0.20084650799257805,0,0.11290322580645161,target_parkvol_next7d,0.9,balanced
2025-04-23,0.041977016914131464,0.01350245197201,0,0.20304358868957845,0,0.1111111111111111,target_parkvol_next7d,0.9,balanced
2025-04-24,0.04191249193668039,0.0142410291200006,0,0.16232771252024597,0,0.109375,target_parkvol_next7d,0.9,balanced
2025-04-25,0.04184796695922932,0.0129913979839766,0,0.4132198749291595,0,0.1076923076923077,target_parkvol_next7d,0.9,balanced
2025-04-26,0.04178344198177825,0.0128101027337387,0,0.5594657711075911,1,0.10606060606060606,target_parkvol_next7d,0.9,balanced
2025-04-27,0.04171891700432718,0.0131652784486286,0,0.413151173106843,0,0.1044776119402985,target_parkvol_next7d,0.9,balanced
2025-04-28,0.04165439202687611,0.012118828925203,0,0.5693705059916742,1,0.10294117647058823,target_parkvol_next7d,0.9,balanced
2025-04-29,0.04158986704942504,0.0137240286852543,0,0.28825445859202764,0,0.10144927536231885,target_parkvol_next7d,0.9,balanced
2025-04-30,0.04152534207197397,0.0133829996949537,0,0.22501870396460535,0,0.1,target_parkvol_next7d,0.9,balanced
2025-05-01,0.0414608170945229,0.0164632813398092,0,0.08518373435938564,0,0.11267605633802817,target_parkvol_next7d,0.9,balanced
2025-05-02,0.04140559165826114,0.0167315058061455,0,0.1403899240139863,0,0.1111111111111111,target_parkvol_next7d,0.9,balanced
2025-05-03,0.04135036622199938,0.0174803418120504,0,0.6752254292372384,1,0.1095890410958904,target_parkvol_next7d,0.9,balanced
2025-05-04,0.04129514078573762,0.0168913688887799,0,0.3369802002865721,0,0.10810810810810811,target_parkvol_next7d,0.9,balanced
2025-05-05,0.04123991534947587,0.0195761628894142,0,0.4775449726790736,0,0.10666666666666667,target_parkvol_next7d,0.9,balanced
2025-05-06,0.0411846899132141,0.0193112235430085,0,0.7590966434720866,1,0.10526315789473684,target_parkvol_next7d,0.9,balanced
2025-05-07,0.04112946447695234,0.019066549572014,0,0.5490218178416,1,0.1038961038961039,target_parkvol_next7d,0.9,balanced
2025-05-08,0.04107423904069058,0.01536395817906,0,0.3054822336191333,0,0.10256410256410256,target_parkvol_next7d,0.9,balanced
2025-05-09,0.041019013604428826,0.0149220760332206,0,0.20079742398325343,0,0.10126582278481013,target_parkvol_next7d,0.9,balanced
2025-05-10,0.040963788168167065,0.014064045757213,0,0.0914459599176282,0,0.1,target_parkvol_next7d,0.9,balanced
2025-05-11,0.0409085627319053,0.0156030196956364,0,0.039261910443007975,0,0.1111111111111111,target_parkvol_next7d,0.9,balanced
2025-05-12,0.04076118529339867,0.0155462758412771,0,0.047578266444565594,0,0.10975609756097561,target_parkvol_next7d,0.9,balanced
2025-05-13,0.04061380785489202,0.0151606584710655,0,0.010238266715486992,0,0.10843373493975904,target_parkvol_next7d,0.9,balanced
2025-05-14,0.04046643041638539,0.0173434979865013,0,0.004041044432274079,0,0.10714285714285714,target_parkvol_next7d,0.9,balanced
2025-05-15,0.04031905297787876,0.0171480517063654,0,0.020507568059190528,0,0.10588235294117647,target_parkvol_next7d,0.9,balanced
2025-05-16,0.040171675539372106,0.0198413030207428,0,0.030281892680303887,0,0.10465116279069768,target_parkvol_next7d,0.9,balanced
2025-05-17,0.04002429810086547,0.0209779554209346,0,0.12660650366692033,0,0.10344827586206896,target_parkvol_next7d,0.9,balanced
2025-05-18,0.03987692066235882,0.0201751052516762,0,0.1694643514336965,0,0.10227272727272728,target_parkvol_next7d,0.9,balanced
2025-05-19,0.039729543223852186,0.0174155270837387,0,0.066021613616479,0,0.10112359550561797,target_parkvol_next7d,0.9,balanced
2025-05-20,0.039582165785345555,0.0173968436375245,0,0.017434761150243016,0,0.1,target_parkvol_next7d,0.9,balanced
2025-05-21,0.0394347883468389,0.0157512249096269,0,0.004258794338300272,0,0.10989010989010989,target_parkvol_next7d,0.9,balanced
2025-05-22,0.03933880723473026,0.0164790541707525,0,0.00458366204303749,0,0.10869565217391304,target_parkvol_next7d,0.9,balanced
2025-05-23,0.0392428261226216,0.0147560998177712,0,0.032530273411234156,0,0.10752688172043011,target_parkvol_next7d,0.9,balanced
2025-05-24,0.03914684501051296,0.0141991939272372,0,0.06031142684410879,0,0.10638297872340426,target_parkvol_next7d,0.9,balanced
2025-05-25,0.039050863898404314,0.0138859753922756,0,0.17089282853508003,0,0.10526315789473684,target_parkvol_next7d,0.9,balanced
2025-05-26,0.03895488278629565,0.0143501585243018,0,0.15020534090155704,0,0.10416666666666667,target_parkvol_next7d,0.9,balanced
2025-05-27,0.038858901674187006,0.0133939973380364,0,0.038477507501200686,0,0.10309278350515463,target_parkvol_next7d,0.9,balanced
2025-05-28,0.03876292056207835,0.012887552756138,0,0.041710249985518734,0,0.10204081632653061,target_parkvol_next7d,0.9,balanced
2025-05-29,0.038666939449969705,0.0146567062897308,0,0.08108710375707076,0,0.10101010101010101,target_parkvol_next7d,0.9,balanced
2025-05-30,0.03857095833786106,0.015989086063837,0,0.12116500119295996,0,0.1,target_parkvol_next7d,0.9,balanced
2025-05-31,0.0384749772257524,0.0161425757932505,0,0.17883008652081667,0,0.10891089108910891,target_parkvol_next7d,0.9,balanced
2025-06-01,0.038437519226684716,0.0155911836633135,0,0.24156143673466338,0,0.10784313725490197,target_parkvol_next7d,0.9,balanced
2025-06-02,0.03840006122761702,0.0178242657506533,0,0.17215576241851246,0,0.10679611650485436,target_parkvol_next7d,0.9,balanced
2025-06-03,0.038362603228549334,0.0178668448914553,0,0.1038792610390373,0,0.10576923076923077,target_parkvol_next7d,0.9,balanced
2025-06-04,0.03832514522948165,0.0182503475815626,0,0.2936226977967297,0,0.10476190476190476,target_parkvol_next7d,0.9,balanced
2025-06-05,0.03828768723041395,0.0161398390656573,0,0.48647026261465026,0,0.10377358490566038,target_parkvol_next7d,0.9,balanced
2025-06-06,0.038250229231346265,0.0154650857586531,0,0.6431737084034336,1,0.102803738317757,target_parkvol_next7d,0.9,balanced
2025-06-07,0.03821277123227857,0.0153579516104508,0,0.5360544112766784,1,0.10185185185185185,target_parkvol_next7d,0.9,balanced
2025-06-08,0.038175313233210884,0.0154924320890563,0,0.38665797904032245,0,0.10091743119266056,target_parkvol_next7d,0.9,balanced
2025-06-09,0.038137855234143196,0.0145913665952674,0,0.08445642038896906,0,0.1,target_parkvol_next7d,0.9,balanced
2025-06-10,0.0381003972350755,0.0165762331654925,0,0.01537012014905374,0,0.10810810810810811,target_parkvol_next7d,0.9,balanced
2025-06-11,0.038050173639940385,0.0163501413231648,0,0.020791702874282943,0,0.10714285714285714,target_parkvol_next7d,0.9,balanced
2025-06-12,0.03799995004480526,0.0149463697795951,0,0.023020837428821887,0,0.10619469026548672,target_parkvol_next7d,0.9,balanced
2025-06-13,0.037949726449670144,0.0155343038457272,0,0.05082474576357379,0,0.10526315789473684,target_parkvol_next7d,0.9,balanced
2025-06-14,0.03789950285453503,0.0165520168810728,0,0.22297269090938446,0,0.10434782608695652,target_parkvol_next7d,0.9,balanced
2025-06-15,0.037849279259399904,0.0195521351429847,0,0.05570595784459775,0,0.10344827586206896,target_parkvol_next7d,0.9,balanced
2025-06-16,0.03779905566426478,0.0217047740858435,0,0.0283692189191338,0,0.10256410256410256,target_parkvol_next7d,0.9,balanced
2025-06-17,0.037748832069129656,0.0194827019446665,0,0.031630821097592125,0,0.1016949152542373,target_parkvol_next7d,0.9,balanced
2025-06-18,0.03769860847399454,0.019743432349542,0,0.006722056622082718,0,0.10084033613445378,target_parkvol_next7d,0.9,balanced
2025-06-19,0.03764838487885942,0.0199748307791031,0,0.023751175294241637,0,0.1,target_parkvol_next7d,0.9,balanced
2025-06-20,0.0375981612837243,0.017639283055809,0,0.20936317828136583,0,0.10743801652892562,target_parkvol_next7d,0.9,balanced
2025-06-21,0.03759150972033428,0.0156690908092127,0,0.35228643788942554,0,0.10655737704918032,target_parkvol_next7d,0.9,balanced
2025-06-22,0.03758485815694426,0.0123879738011063,0,0.8793163369906909,1,0.10569105691056911,target_parkvol_next7d,0.9,balanced
2025-06-23,0.037578206593554236,0.008721285812013,0,0.7117530577742508,1,0.10483870967741936,target_parkvol_next7d,0.9,balanced
2025-06-24,0.03757155503016422,0.0092069963198332,0,0.36095322423919457,0,0.104,target_parkvol_next7d,0.9,balanced
2025-06-25,0.0375649034667742,0.0110076320124481,0,0.1357150103541642,0,0.10317460317460317,target_parkvol_next7d,0.9,balanced
2025-06-26,0.03755825190338418,0.0112533825612792,0,0.16200449118463878,0,0.10236220472440945,target_parkvol_next7d,0.9,balanced
2025-06-27,0.03755160033999416,0.0121435538106363,0,0.09251585015275805,0,0.1015625,target_parkvol_next7d,0.9,balanced
2025-06-28,0.03754494877660414,0.0120112874877495,0,0.12203610623921705,0,0.10077519379844961,target_parkvol_next7d,0.9,balanced
2025-06-29,0.03753829721321412,0.0124765956553415,0,0.02499253131081895,0,0.1,target_parkvol_next7d,0.9,balanced
2025-06-30,0.0375316456498241,0.0125638315508274,0,0.006884885720575181,0,0.10687022900763359,target_parkvol_next7d,0.9,balanced
2025-07-01,0.0374787549065124,0.012128658959782,0,0.0033591639532945475,0,0.10606060606060606,target_parkvol_next7d,0.9,balanced
2025-07-02,0.0374258641632007,0.0112774266660812,0,0.003396638298122079,0,0.10526315789473684,target_parkvol_next7d,0.9,balanced
2025-07-03,0.037372973419889,0.0142723001604543,0,0.0018479169188331001,0,0.1044776119402985,target_parkvol_next7d,0.9,balanced
2025-07-04,0.037320082676577306,0.0149593982624322,0,0.0018399454080872237,0,0.1037037037037037,target_parkvol_next7d,0.9,balanced
2025-07-05,0.037267191933265595,0.0154311383678497,0,0.001440644766944473,0,0.10294117647058823,target_parkvol_next7d,0.9,balanced
2025-07-06,0.0372143011899539,0.0155362385370629,0,0.0009480023745975149,0,0.10218978102189781,target_parkvol_next7d,0.9,balanced
2025-07-07,0.037161410446642194,0.0168013198399122,0,0.000491272897781213,0,0.10144927536231885,target_parkvol_next7d,0.9,balanced
2025-07-08,0.0371085197033305,0.0184639051836417,0,0.0001805470092594628,0,0.10071942446043165,target_parkvol_next7d,0.9,balanced
2025-07-09,0.0370556289600188,0.0178398153505749,0,0.000399608652353456,0,0.1,target_parkvol_next7d,0.9,balanced
2025-07-10,0.0370027382167071,0.0157991736538493,0,0.00027960340154855316,0,0.10638297872340426,target_parkvol_next7d,0.9,balanced
2025-07-11,0.03698542751830176,0.0160313152402494,0,6.844971246829513e-05,0,0.1056338028169014,target_parkvol_next7d,0.9,balanced
2025-07-12,0.03696811681989642,0.0159881520515084,0,8.993128390486896e-05,0,0.1048951048951049,target_parkvol_next7d,0.9,balanced
2025-07-13,0.036950806121491084,0.0161070490380266,0,0.00011123611580573392,0,0.10416666666666667,target_parkvol_next7d,0.9,balanced
2025-07-14,0.03693349542308574,0.0153827383221406,0,1.4948611033629046e-05,0,0.10344827586206896,target_parkvol_next7d,0.9,balanced
2025-07-15,0.036916184724680404,0.0152891054126204,0,4.87914615735994e-05,0,0.10273972602739725,target_parkvol_next7d,0.9,balanced
2025-07-16,0.036898874026275064,0.0151026582378899,0,2.0126004506108042e-05,0,0.10204081632653061,target_parkvol_next7d,0.9,balanced
2025-07-17,0.036881563327869724,0.0142973631773571,0,1.7590450383551305e-05,0,0.10135135135135136,target_parkvol_next7d,0.9,balanced
2025-07-18,0.036864252629464384,0.0140889960183014,0,2.94347887352357e-05,0,0.10067114093959731,target_parkvol_next7d,0.9,balanced
2025-07-19,0.036846941931059043,0.0140524638611612,0,3.173404926035997e-05,0,0.1,target_parkvol_next7d,0.9,balanced
2025-07-20,0.0368296312326537,0.0137373117561716,0,3.5736361960568524e-05,0,0.10596026490066225,target_parkvol_next7d,0.9,balanced
2025-07-21,0.036812179635306606,0.0131983320714529,0,9.386215609791927e-06,0,0.10526315789473684,target_parkvol_next7d,0.9,balanced
2025-07-22,0.0367947280379595,0.0118962954835641,0,1.3687584548047458e-05,0,0.10457516339869281,target_parkvol_next7d,0.9,balanced
2025-07-23,0.036777276440612405,0.0120076239172745,0,8.878701029978036e-06,0,0.1038961038961039,target_parkvol_next7d,0.9,balanced
2025-07-24,0.0367598248432653,0.0128231015448069,0,5.609499453247826e-05,0,0.1032258064516129,target_parkvol_next7d,0.9,balanced
2025-07-25,0.0367423732459182,0.0126407773919337,0,0.0004080054337389871,0,0.10256410256410256,target_parkvol_next7d,0.9,balanced
2025-07-26,0.0367249216485711,0.0133487032510879,0,0.0018197032566479164,0,0.10191082802547771,target_parkvol_next7d,0.9,balanced
2025-07-27,0.036707470051224,0.014047652031443,0,0.013093981419620584,0,0.10126582278481013,target_parkvol_next7d,0.9,balanced
2025-07-28,0.0366900184538769,0.0135373748119716,0,0.006738861766575157,0,0.10062893081761007,target_parkvol_next7d,0.9,balanced
2025-07-29,0.036672566856529795,0.0137298480934021,0,0.013887198047160982,0,0.1,target_parkvol_next7d,0.9,balanced
2025-07-30,0.0366551152591827,0.013397613383967,0,0.02052227947981385,0,0.10559006211180125,target_parkvol_next7d,0.9,balanced
2025-07-31,0.03652814607688411,0.0133882003725245,0,0.023831335006167166,0,0.10493827160493827,target_parkvol_next7d,0.9,balanced
2025-08-01,0.03640117689458551,0.0121722652146214,0,0.024845963315259314,0,0.10429447852760736,target_parkvol_next7d,0.9,balanced
2025-08-02,0.03627420771228692,0.0117526163886981,0,0.2559715162335209,0,0.10365853658536585,target_parkvol_next7d,0.9,balanced
2025-08-03,0.036147238529988295,0.0117241090636612,0,0.41844132168164955,0,0.10303030303030303,target_parkvol_next7d,0.9,balanced
2025-08-04,0.036020269347689704,0.0134343329791092,0,0.42090481601976987,0,0.10240963855421686,target_parkvol_next7d,0.9,balanced
2025-08-05,0.03589330016539111,0.0131122181932832,0,0.8109217732379448,1,0.10179640718562874,target_parkvol_next7d,0.9,balanced
2025-08-06,0.035766330983092516,0.0146685846639425,0,0.7446507047495027,1,0.10119047619047619,target_parkvol_next7d,0.9,balanced
2025-08-07,0.035639361800793926,0.0172669073360292,0,0.6650659395652034,1,0.10059171597633136,target_parkvol_next7d,0.9,balanced
2025-08-08,0.03551239261849529,0.0177681453066635,0,0.3557756902621747,0,0.1,target_parkvol_next7d,0.9,balanced
2025-08-09,0.0353854234361967,0.0171684830417199,0,0.5345570853061542,1,0.10526315789473684,target_parkvol_next7d,0.9,balanced
2025-08-10,0.035330068424253694,0.0160987385290529,0,0.3892648700930448,0,0.10465116279069768,target_parkvol_next7d,0.9,balanced
2025-08-11,0.03527471341231069,0.015332655536186,0,0.4920284152867885,0,0.10404624277456648,target_parkvol_next7d,0.9,balanced
2025-08-12,0.03521935840036768,0.0167971219064008,0,0.3022443594630053,0,0.10344827586206896,target_parkvol_next7d,0.9,balanced
2025-08-13,0.03516400338842466,0.0151466822987998,0,0.3397898345189346,0,0.10285714285714286,target_parkvol_next7d,0.9,balanced
2025-08-14,0.03510864837648165,0.0121443318145698,0,0.5007058626306424,1,0.10227272727272728,target_parkvol_next7d,0.9,balanced
2025-08-15,0.03505329336453864,0.014672191005899,0,0.1537725774458189,0,0.1016949152542373,target_parkvol_next7d,0.9,balanced
2025-08-16,0.03499793835259564,0.0159608271334002,0,0.1622144251242879,0,0.10112359550561797,target_parkvol_next7d,0.9,balanced
2025-08-17,0.03494258334065263,0.0186389908927326,0,0.1841566476257699,0,0.1005586592178771,target_parkvol_next7d,0.9,balanced
2025-08-18,0.03488722832870961,0.0198602965788105,0,0.18741859774317804,0,0.1,target_parkvol_next7d,0.9,balanced
2025-08-19,0.0348318733167666,0.0196855844795664,0,0.11839173925870729,0,0.10497237569060773,target_parkvol_next7d,0.9,balanced
2025-08-20,0.034673514851616176,0.019711006073061,0,0.1291136803900916,0,0.1043956043956044,target_parkvol_next7d,0.9,balanced
2025-08-21,0.03451515638646575,0.0195987961280292,0,0.07160417396551579,0,0.10382513661202186,target_parkvol_next7d,0.9,balanced
2025-08-22,0.03435679792131534,0.0192742348494331,0,0.2732781194956118,0,0.10326086956521739,target_parkvol_next7d,0.9,balanced
2025-08-23,0.03419843945616487,0.0186438448103394,0,0.3928709160599727,0,0.10270270270270271,target_parkvol_next7d,0.9,balanced
2025-08-24,0.03404008099101445,0.0160681974712761,0,0.7482967104716771,1,0.10215053763440861,target_parkvol_next7d,0.9,balanced
2025-08-25,0.03388172252586403,0.0147778090288757,0,0.16895714833050035,0,0.10160427807486631,target_parkvol_next7d,0.9,balanced
2025-08-26,0.033723364060713606,0.0145415816822452,0,0.03456009322670074,0,0.10106382978723404,target_parkvol_next7d,0.9,balanced
2025-08-27,0.033565005595563184,0.0144014963602763,0,0.14505617748387656,0,0.10052910052910052,target_parkvol_next7d,0.9,balanced
2025-08-28,0.03340664713041272,0.0146337189327621,0,0.24885881000042492,0,0.1,target_parkvol_next7d,0.9,balanced
2025-08-29,0.0332482886652623,0.0130397833175871,0,0.16308449989326576,0,0.10471204188481675,target_parkvol_next7d,0.9,balanced
2025-08-30,0.03322684850533248,0.0128667037306105,0,0.2182693451984635,0,0.10416666666666667,target_parkvol_next7d,0.9,balanced
2025-08-31,0.033205408345402664,0.012858980946943,0,0.16619110326888695,0,0.10362694300518134,target_parkvol_next7d,0.9,balanced
2025-09-01,0.03318396818547284,0.0125256536084918,0,0.12358993944699818,0,0.10309278350515463,target_parkvol_next7d,0.9,balanced
2025-09-02,0.033162528025543016,0.011860150069404,0,0.04751808631780249,0,0.10256410256410256,target_parkvol_next7d,0.9,balanced
2025-09-03,0.0331410878656132,0.0128677662068962,0,0.015072066148241341,0,0.10204081632653061,target_parkvol_next7d,0.9,balanced
2025-09-04,0.03311964770568338,0.0121966177485536,0,0.01946308868893644,0,0.10152284263959391,target_parkvol_next7d,0.9,balanced
2025-09-05,0.033098207545753565,0.0112537219920835,0,0.10302671357006159,0,0.10101010101010101,target_parkvol_next7d,0.9,balanced
2025-09-06,0.03307676738582374,0.011047880862896,0,0.45214069967236314,0,0.10050251256281408,target_parkvol_next7d,0.9,balanced
2025-09-07,0.03305532722589392,0.0107053114195338,0,0.2502867590156238,0,0.1,target_parkvol_next7d,0.9,balanced
2025-09-08,0.0330338870659641,0.0106811525595283,0,0.49197715600064124,0,0.1044776119402985,target_parkvol_next7d,0.9,balanced
2025-09-09,0.03302705792572923,0.0103884477279372,0,0.2745211584702257,0,0.10396039603960396,target_parkvol_next7d,0.9,balanced
2025-09-10,0.03302022878549436,0.0096769559097128,0,0.2332112269425833,0,0.10344827586206896,target_parkvol_next7d,0.9,balanced
2025-09-11,0.03301339964525949,0.0094392679193019,0,0.08627293805953246,0,0.10294117647058823,target_parkvol_next7d,0.9,balanced
2025-09-12,0.03300657050502462,0.0097413298721715,0,0.12219532246805394,0,0.1024390243902439,target_parkvol_next7d,0.9,balanced
2025-09-13,0.03299974136478975,0.0094657483362076,0,0.09748935425625878,0,0.10194174757281553,target_parkvol_next7d,0.9,balanced
2025-09-14,0.03299291222455488,0.0091847439781544,0,0.06623531566787007,0,0.10144927536231885,target_parkvol_next7d,0.9,balanced
2025-09-15,0.03298608308432001,0.0100488140150456,0,0.017100060234514356,0,0.10096153846153846,target_parkvol_next7d,0.9,balanced
2025-09-16,0.03297925394408514,0.0098002519463115,0,0.019125898899098756,0,0.10047846889952153,target_parkvol_next7d,0.9,balanced
2025-09-17,0.03297242480385027,0.0100378361705588,0,0.007505640062769402,0,0.1,target_parkvol_next7d,0.9,balanced
2025-09-18,0.0329655956636154,0.0124767669636777,0,0.008430613982216867,0,0.10426540284360189,target_parkvol_next7d,0.9,balanced
2025-09-19,0.032821603760177946,0.0120268417212717,0,0.032506712399345786,0,0.10377358490566038,target_parkvol_next7d,0.9,balanced
2025-09-20,0.03267761185674049,0.0120027287608171,0,0.05163119954852008,0,0.10328638497652583,target_parkvol_next7d,0.9,balanced
2025-09-21,0.03253361995330305,0.0139701848168962,0,0.08828932109496158,0,0.102803738317757,target_parkvol_next7d,0.9,balanced
2025-09-22,0.03238962804986555,0.0135480145445075,0,0.10940942813491983,0,0.10232558139534884,target_parkvol_next7d,0.9,balanced
2025-09-23,0.0322456361464281,0.0137778277515902,0,0.01971384644380418,0,0.10185185185185185,target_parkvol_next7d,0.9,balanced
2025-09-24,0.03210164424299065,0.0151314458004539,0,0.071051537674835,0,0.10138248847926268,target_parkvol_next7d,0.9,balanced
2025-09-25,0.031957652339553194,0.013337465025707,0,0.1048215947246274,0,0.10091743119266056,target_parkvol_next7d,0.9,balanced
2025-09-26,0.03181366043611575,0.0153217567978247,0,0.11295763948816245,0,0.1004566210045662,target_parkvol_next7d,0.9,balanced
2025-09-27,0.031669668532678254,0.0157161234432565,0,0.5071087372654659,1,0.1,target_parkvol_next7d,0.9,balanced
2025-09-28,0.0315256766292408,0.0156866231818986,0,0.7483325945103501,1,0.10407239819004525,target_parkvol_next7d,0.9,balanced
2025-09-29,0.031492455927800714,0.0156222302730934,0,0.4180212848269655,0,0.1036036036036036,target_parkvol_next7d,0.9,balanced
2025-09-30,0.03145923522636063,0.017169705631363,0,0.43671947545371753,0,0.1031390134529148,target_parkvol_next7d,0.9,balanced
2025-10-01,0.03142601452492053,0.0158651806818485,0,0.3167100556383107,0,0.10267857142857142,target_parkvol_next7d,0.9,balanced
2025-10-02,0.03139279382348044,0.0167301418444632,0,0.10549622344997744,0,0.10222222222222223,target_parkvol_next7d,0.9,balanced
2025-10-03,0.03135957312204035,0.0276009011183801,0,0.49974384402655414,0,0.10176991150442478,target_parkvol_next7d,0.9,balanced
2025-10-04,0.031326352420600265,0.0295010265870668,0,0.7435201049852608,1,0.1013215859030837,target_parkvol_next7d,0.9,balanced
2025-10-05,0.03129313171916017,0.0317589087477634,1,0.08495360780828382,0,0.10087719298245613,target_parkvol_next7d,0.9,balanced
2025-10-06,0.03157232305294533,0.0312277986077187,0,0.3092443593249606,0,0.10043668122270742,target_parkvol_next7d,0.9,balanced
2025-10-07,0.03154899984109306,0.0322458573915918,1,0.028261433730063366,0,0.1,target_parkvol_next7d,0.9,balanced
2025-10-08,0.0317589087477634,0.0327203714109543,1,0.04110509170091736,0,0.1038961038961039,target_parkvol_next7d,0.9,balanced
2025-10-09,0.032197162527208965,0.0333647160843887,1,0.22249172037855677,0,0.10344827586206896,target_parkvol_next7d,0.9,balanced
2025-10-10,0.032625468607081806,0.0237502501065679,0,0.9719175915318727,1,0.10300429184549356,target_parkvol_next7d,0.9,balanced
2025-10-11,0.03257801720514556,0.0218595642567452,0,0.972605697726324,1,0.10256410256410256,target_parkvol_next7d,0.9,balanced
2025-10-12,0.0325305658032093,0.0198410947550228,0,0.3204997944896443,0,0.10212765957446808,target_parkvol_next7d,0.9,balanced
2025-10-13,0.03248311440127305,0.0215950699929734,0,0.24864973560674525,0,0.1016949152542373,target_parkvol_next7d,0.9,balanced
