Último,Apertura,Máximo,Mínimo,Vol.,% var.,date,close,open,high,low,volume,source,n_rows,n_scored,sentiment_mean,sentiment_median,log_return,abs_log_return,parkinson_var,parkinson_vol,target_absret_next1d,target_parkvol_next1d,target_absret_next3d,target_parkvol_next3d,target_absret_next7d,target_parkvol_next7d,sent_delta,sent_lag1,sent_roll7,sent_roll14,sent_z30,log_n_rows,log_n_rows_roll7,log_n_rows_roll14,parkvol_lag1,parkvol_roll7,parkvol_roll14,absret_lag1,absret_roll7,absret_roll14,dow_sin,dow_cos
"103.274,3","97.035,1","103.885,4","96.901,9","110,60K","6,43%",2025-05-08,103274.3,97035.1,103885.4,96901.9,110600.0,ALL,56,56.0,0.25717128686872975,0.4261154234409332,0.06231578652049512,0.06231578652049512,0.001746621327851369,0.041792598960238986,0.00290134380884189,0.011292398090854715,0.008982370397920466,0.010895024816046808,0.008686235595227769,0.015363958179060042,0.1389474589155898,0.11822382795313995,0.07522020478883783,0.11369470558544754,1.1962972722925522,4.04305126783455,2.892591542232768,2.8678437195614737,0.011481572334279138,0.016463281339809253,0.015352155229904962,0.0021634121627579377,0.017396496354303993,0.01322872828473474,0.43388373911755823,-0.900968867902419
"102.975,1","103.270,7","104.308,7","102.365,7","87,34K","-0,29%",2025-05-09,102975.1,103270.7,104308.7,102365.7,87340.0,ALL,34,34.0,0.24006680662141128,0.2326132357120514,-0.00290134380884189,0.00290134380884189,0.00012751825464233922,0.011292398090854715,0.01754747630420933,0.012326839703676354,0.012281816777895832,0.016822469878265477,0.008664528290083216,0.01492207603322066,-0.017104480247318476,0.25717128686872975,0.11752997643221877,0.11293776354005616,0.9959278853338407,3.5553480614894135,2.952570663027091,2.89479330750015,0.041792598960238986,0.01673150580614555,0.014861451895061092,0.06231578652049512,0.01722726386179039,0.012908477385059684,-0.433883739117558,-0.9009688679024191
"104.798,0","102.974,7","104.969,8","102.837,2","48,42K","1,77%",2025-05-10,104798.0,102974.7,104969.8,102837.2,48420.0,ALL,11,11.0,0.40209371698173607,0.34004226326942444,0.01754747630420933,0.01754747630420933,0.00015195097708013176,0.012326839703676354,0.00649829108071018,0.009065836653609351,0.010699218992748718,0.01942838523733696,0.00666654512617012,0.014064045757213022,0.1620269103603248,0.24006680662141128,0.15861837379287955,0.1354954750741857,2.0691362929060375,2.4849066497880004,3.109515275693964,2.957326788739714,0.011292398090854715,0.017480341812050403,0.015145222272894564,0.00290134380884189,0.018239213952329008,0.014127533023284242,-0.9749279121818236,-0.2225209339563146
"104.119,2","104.748,3","104.930,9","103.358,8","54,76K","-0,65%",2025-05-11,104119.2,104748.3,104930.9,103358.8,54760.0,ALL,11,11.0,0.10541824386878447,0.03907983750104904,-0.00649829108071018,0.00649829108071018,8.21893942299268e-05,0.009065836653609351,0.012799682948767982,0.02907473327751072,0.010476619782413847,0.0196627245319063,0.010361881082789931,0.015603019695636476,-0.2966754731129516,0.40209371698173607,0.16998972862539913,0.14725068690590068,-0.21946685533558807,2.4849066497880004,3.150612714615647,2.986288582176012,0.012326839703676354,0.016891368888779994,0.015028323668704322,0.01754747630420933,0.01681075394015456,0.0139175764416922,-0.7818314824680299,0.6234898018587334
"102.795,0","104.119,2","105.765,2","100.766,8","90,21K","-1,27%",2025-05-12,102795.0,104119.2,105765.2,100766.8,90210.0,ALL,41,41.0,0.19296869944508482,0.09057065844535828,-0.012799682948767982,0.012799682948767982,0.0008453401151583893,0.02907473327751072,0.01279968294876799,0.0201445857808908,0.007018951674688336,0.015262633175923046,0.00977097569648315,0.015546275841277197,0.08755045557630035,0.10541824386878447,0.20220296913033892,0.14592718423142106,0.44287703881543466,3.7376696182833684,3.2798207537909545,3.0429479135415067,0.009065836653609351,0.019576162889414297,0.015847495907308683,0.00649829108071018,0.01799202376197865,0.013883796867593213,0.0,1.0
"104.119,2","102.794,9","104.972,9","101.510,2","71,91K","1,29%",2025-05-13,104119.2,102794.9,104972.9,101510.2,71910.0,ALL,31,31.0,0.28056300107029175,0.17051240801811218,0.01279968294876799,0.01279968294876799,0.00040580433628366775,0.0201445857808908,0.005830493449705565,0.009768854537317379,0.0036688549160423475,0.011280845605619134,0.009597015721747145,0.015160658471065522,0.08759430162520693,0.19296869944508482,0.22807222611559683,0.15156846658897122,1.0447108704980783,3.4657359027997265,3.3150864792097434,3.073034589618385,0.02907473327751072,0.019311223543008578,0.016517626114131486,0.012799682948767982,0.01671795368207863,0.014250676021333045,0.7818314824680297,0.6234898018587336
"103.513,9","104.116,3","104.316,0","102.632,9","55,58K","-0,58%",2025-05-14,103513.9,104116.3,104316.0,102632.9,55580.0,ALL,22,22.0,0.13391658900813622,0.12069831788539886,-0.005830493449705565,0.005830493449705565,9.543051897126634e-05,0.009768854537317379,0.0024266786255914548,0.015874459209560966,0.002912555151746378,0.01013143668372097,0.012492277779090172,0.017343497986501328,-0.14664641206215553,0.28056300107029175,0.23031404912345346,0.14785736807149585,-0.060404842846708696,3.1354942159291497,3.272444623701744,3.0589838543150956,0.0201445857808908,0.019066549572014042,0.01622477463348391,0.01279968294876799,0.017241822437356863,0.014602402620072372,0.9749279121818236,-0.22252093395631434
"103.765,4","103.513,2","104.153,8","101.436,8","59,68K","0,24%",2025-05-15,103765.4,103513.2,104153.8,101436.8,59680.0,ALL,36,36.0,0.06192352022561762,0.08498426899313927,0.0024266786255914548,0.0024266786255914548,0.000251998455196015,0.015874459209560966,0.002749392672830023,0.008199223069979058,0.012892209868898843,0.011452835021391822,0.014808137141427698,0.017148051706365405,-0.0719930687825186,0.13391658900813622,0.2024215110315803,0.13882085791020907,-0.5858995877187961,3.6109179126442243,3.210711287245983,3.0516514147393754,0.009768854537317379,0.015363958179060042,0.015913619759434647,0.005830493449705565,0.008686235595227769,0.01304136597476588,0.43388373911755823,-0.900968867902419
"103.480,5","103.764,6","104.544,1","103.126,5","53,27K","-0,27%",2025-05-16,103480.5,103764.6,104544.1,103126.5,53270.0,ALL,33,33.0,0.056009690136168945,0.17271311581134796,-0.002749392672830023,0.002749392672830023,6.72272589512768e-05,0.008199223069979058,0.0035615941568176556,0.006320627771622884,0.014863527392829007,0.01827893609706406,0.020142131377945842,0.019841303020742846,-0.0059138300894486726,0.06192352022561762,0.17612763724797428,0.14682880684009653,-0.590416271257456,3.5263605246161616,3.206570210549805,3.0795704367884476,0.015874459209560966,0.01492207603322066,0.015826790919683108,0.0024266786255914548,0.008664528290083216,0.012945896075936802,-0.433883739117558,-0.9009688679024191
"103.112,6","103.473,9","103.712,3","102.626,5","37,43K","-0,36%",2025-05-17,103112.6,103473.9,103712.3,102626.5,37430.0,ALL,11,11.0,-0.03213675624944947,0.017509113997220993,-0.0035615941568176556,0.0035615941568176556,3.9950335427410465e-05,0.006320627771622884,0.032365642777048856,0.019838654222573526,0.017536983715761775,0.021987148236326123,0.020230595929071112,0.020977955420934623,-0.08814644638561842,0.056009690136168945,0.11409471250066203,0.13635654314677081,-1.3569311619707496,2.4849066497880004,3.206570210549804,3.1580427431218845,0.008199223069979058,0.014064045757213022,0.015772193784631714,0.002749392672830023,0.00666654512617012,0.012452879539249565,-0.9749279121818236,-0.2225209339563146
"106.504,5","103.113,9","106.577,0","103.113,9","62,47K","3,29%",2025-05-18,106504.5,103113.9,106577.0,103113.9,62470.0,ALL,9,9.0,0.11182529230912526,0.07544758915901184,0.032365642777048856,0.032365642777048856,0.00039357220136283447,0.019838654222573526,0.008663345244620518,0.028677526296995774,0.015447545407114405,0.023723840543924287,0.01726508554931411,0.020175105251676265,0.14396204855857472,-0.03213675624944947,0.11501000513499644,0.1424998668801978,-0.15468713774303608,2.302585092994046,3.180524273864954,3.1655684942403006,0.006320627771622884,0.015603019695636476,0.016247194292208236,0.0035615941568176556,0.010361881082789931,0.013586317511472245,-0.7818314824680299,0.6234898018587334
"105.585,8","106.507,7","107.081,3","102.088,2","90,49K","-0,86%",2025-05-19,105585.8,106507.7,107081.3,102088.2,90490.0,ALL,44,44.0,0.21067782868207854,0.1893688589334488,-0.008663345244620518,0.008663345244620518,0.0008224005145148841,0.028677526296995774,0.01158196312561596,0.017445264189409067,0.01877232837955894,0.0190001101944622,0.016595294122560746,0.017415527083738728,0.09885253637295328,0.11182529230912526,0.11753988074028124,0.15987142493531012,0.7390781403783827,3.8066624897703196,3.19038039836309,3.235100576077022,0.019838654222573526,0.015546275841277197,0.017561219365345746,0.032365642777048856,0.00977097569648315,0.013881499729230902,0.0,1.0
"106.815,8","105.586,1","107.270,5","104.199,3","76,08K","1,16%",2025-05-20,106815.8,105586.1,107270.5,104199.3,76080.0,ALL,40,40.0,0.2214506457094103,0.15834984928369522,0.01158196312561596,0.01158196312561596,0.00030433724263827835,0.017445264189409067,0.026097327851106744,0.025048731145368017,0.028274124780505967,0.022202349554866215,0.015609621960862937,0.017396843637524525,0.010772817027331766,0.21067782868207854,0.10909525854586961,0.16858374233073325,0.7851794262592888,3.713572066704308,3.225785564635173,3.270436021922458,0.028677526296995774,0.015160658471065522,0.01723594100703705,0.008663345244620518,0.009597015721747145,0.013157484701912888,0.7818314824680297,0.6234898018587336
"109.640,1","106.814,7","110.628,8","106.109,5","124,17K","2,64%",2025-05-21,109640.1,106814.7,110628.8,106109.5,124170.0,ALL,50,50.0,0.28507256757467986,0.46569696068763733,0.026097327851106744,0.026097327851106744,0.0006274389319929297,0.025048731145368017,0.018637694161954134,0.014506335248609519,0.02096863083503524,0.018611837364065336,0.013407105767935166,0.01575122490962699,0.06362192186526955,0.2214506457094103,0.13068896976966157,0.1805015094465575,1.278248858297003,3.9318256327243257,3.3395471956059124,3.305995909653828,0.017445264189409067,0.017343497986501328,0.018205023779257683,0.01158196312561596,0.012492277779090172,0.014867050108223518,0.9749279121818236,-0.22252093395631434
"111.702,7","109.632,6","111.953,6","109.281,8","96,35K","1,88%",2025-05-22,111702.7,109632.6,111953.6,109281.8,96350.0,ALL,63,63.0,-0.00426655916112756,0.02162402682006359,0.018637694161954134,0.018637694161954134,0.00021043376234505101,0.014506335248609519,0.04008735232845704,0.02705198227062111,0.01862508948730047,0.0185159599604505,0.013672564168775622,0.016479054170752593,-0.2893391267358074,0.28507256757467986,0.12123324414298367,0.161827377587282,-1.2714266571271868,4.1588830833596715,3.4178279342795475,3.314269610762765,0.025048731145368017,0.017148051706365405,0.016256004942712725,0.026097327851106744,0.014808137141427698,0.011747186368327734,0.43388373911755823,-0.900968867902419
"107.313,4","111.702,6","111.778,7","106.855,4","87,57K","-3,93%",2025-05-23,107313.4,111702.6,111778.7,106855.4,87570.0,ALL,38,38.0,0.06906850959517453,0.014574618078768253,-0.04008735232845704,0.04008735232845704,0.0007318097447699989,0.02705198227062111,0.004180846014694555,0.014277194572965378,0.006587573796930452,0.012618792244054463,0.010152556120487082,0.014756099817771267,0.0733350687563021,-0.00426655916112756,0.12309878977998448,0.14961321351397938,-0.5844188999513651,3.6635616461296463,3.43742809449576,3.321999152522782,0.014506335248609519,0.019841303020742846,0.017381689526981752,0.018637694161954134,0.020142131377945842,0.01440332983401453,-0.433883739117558,-0.9009688679024191
"107.763,0","107.313,5","109.476,4","106.904,5","52,26K","0,42%",2025-05-24,107763.0,107313.5,109476.4,106904.5,52260.0,ALL,18,18.0,-0.22909629407028356,-0.1105281338095665,0.004180846014694555,0.004180846014694555,0.00020383828487431207,0.014277194572965378,0.01160707011874983,0.014218703037765014,0.006754711123276026,0.013631220741702553,0.010400057505160635,0.014199193927237277,-0.2981648036654581,0.06906850959517453,0.09496171294843676,0.1045282127245494,-2.6878815548910007,2.9444389791664403,3.503075570121251,3.3548228903355275,0.02705198227062111,0.020977955420934623,0.017521000589073826,0.04008735232845704,0.020230595929071112,0.013448570527620617,-0.9749279121818236,-0.2225209339563146
"109.021,1","107.763,0","109.203,4","106.648,3","52,49K","1,17%",2025-05-25,109021.1,107763.0,109203.4,106648.3,52490.0,ALL,16,16.0,-0.12154997454490513,-0.056245069950819016,0.01160707011874983,0.01160707011874983,0.00020217151607614806,0.014218703037765014,0.00397480525734698,0.009360479121432995,0.006445592583896874,0.01340145307914263,0.010151507212931827,0.013885975392275655,0.10754631952537844,-0.22909629407028356,0.061622389112146694,0.08831619712357157,-1.707135144142021,2.833213344056216,3.578879605987275,3.3797019399261146,0.014277194572965378,0.020175105251676265,0.017889062473656372,0.004180846014694555,0.01726508554931411,0.013813483316052021,-0.7818314824680299,0.6234898018587334
"109.455,3","109.014,9","110.401,4","108.694,0","48,01K","0,40%",2025-05-26,109455.3,109014.9,110401.4,108694.0,48010.0,ALL,21,21.0,0.2670326169048037,0.3159502148628235,0.00397480525734698,0.00397480525734698,8.761856938278302e-05,0.009360479121432995,0.004682257993731276,0.01731448006590965,0.011952625154060321,0.016815006730827878,0.009867932090116759,0.014350158524301817,0.3885825914497088,-0.12154997454490513,0.06967307314396458,0.09360647694212292,1.080591580388089,3.091042453358316,3.4766481722141314,3.333514285288611,0.014218703037765014,0.017415527083738728,0.01648090146250796,0.01160707011874983,0.016595294122560746,0.013183134909521948,0.0,1.0
"108.944,0","109.455,3","110.718,7","107.572,2","65,02K","-0,47%",2025-05-27,108944.0,109455.3,110718.7,107572.2,65019.99999999999,ALL,81,81.0,-0.010079451204266078,0.06776081025600433,-0.004682257993731276,0.004682257993731276,0.00029979121995278265,0.01731448006590965,0.010679714500612373,0.013529400050085249,0.015540971152962312,0.01604061397544194,0.009817581549133494,0.01339399733803642,-0.27711206810906974,0.2670326169048037,0.03659734501343938,0.07284630177965452,-0.937789654375057,4.406719247264253,3.57566919800841,3.4007273813217913,0.009360479121432995,0.017396843637524525,0.016278751054295024,0.00397480525734698,0.015609621960862937,0.012603318841305042,0.7818314824680297,0.6234898018587336
"107.786,7","108.905,7","109.238,3","106.804,9","51,84K","-1,06%",2025-05-28,107786.7,108905.7,109238.3,106804.9,51840.0,ALL,86,86.0,0.020060655595951302,0.04183308407664299,-0.010679714500612373,0.010679714500612373,0.00018304466571524673,0.013529400050085249,0.02049590296783732,0.019601140076488735,0.013952184888561328,0.014990431738489346,0.009233984062261306,0.01288755275613808,0.03014010680021738,-0.010079451204266078,-0.0012614995549504152,0.06471373510735559,-0.6715265814791662,4.465908118654584,3.6519666959984467,3.4957569458021793,0.01731448006590965,0.01575122490962699,0.01654736144806416,0.004682257993731276,0.013407105767935166,0.01294969177351267,0.9749279121818236,-0.22252093395631434
"105.600,0","107.759,1","108.896,7","105.399,9","70,02K","-2,03%",2025-05-29,105600.0,107759.1,108896.7,105399.9,70020.0,ALL,59,59.0,-0.08160882269553209,0.011708129197359085,-0.02049590296783732,0.02049590296783732,0.00038420469229813285,0.019601140076488735,0.015447295990437251,0.014991301799751845,0.010409289923664947,0.012465442810670987,0.010703505553360804,0.014656706289730861,-0.10166947829148339,0.020060655595951302,-0.012310394345579633,0.05446142489870203,-1.3123886771668327,4.0943445622221,3.6427469072645082,3.5302874207720274,0.013529400050085249,0.016479054170752593,0.016813552938558997,0.010679714500612373,0.013672564168775622,0.014240350655101661,0.43388373911755823,-0.900968867902419
"103.981,3","105.598,8","106.314,9","103.693,9","71,98K","-1,53%",2025-05-30,103981.3,105598.8,106314.9,103693.9,71980.0,ALL,56,56.0,-0.11783401222367372,0.004177244380116463,-0.015447295990437251,0.015447295990437251,0.00022473912965124293,0.014991301799751845,0.005913355707409417,0.010378853339227462,0.005923451059399699,0.011671595892625751,0.012364805872655735,0.015989086063837057,-0.03622518952814163,-0.08160882269553209,-0.039010754605415095,0.042044017587284696,-1.4500931820977387,4.04305126783455,3.6969597103652085,3.5671939024304846,0.019601140076488735,0.014756099817771267,0.017298701419257052,0.02049590296783732,0.010152556120487082,0.015147343749216464,-0.433883739117558,-0.9009688679024191
"104.598,0","103.981,9","104.888,4","103.091,3","35,80K","0,59%",2025-05-31,104598.0,103981.9,104888.4,103091.3,35800.0,ALL,15,15.0,0.15021329609056314,0.11067657917737961,0.005913355707409417,0.005913355707409417,0.00010772059663719304,0.010378853339227462,0.009867218073148174,0.012026173293033656,0.005395600559212698,0.01175242870023388,0.013229806723237675,0.01614257579325051,0.26804730831423684,-0.11783401222367372,0.015176329703277286,0.05506902132585702,0.4081994451164052,2.772588722239781,3.6724096736614,3.587742621891326,0.014991301799751845,0.014199193927237277,0.017588574674085953,0.015447295990437251,0.010400057505160635,0.015315326717115874,-0.9749279121818236,-0.2225209339563146
"105.635,2","104.598,0","105.867,5","103.768,6","33,03K","0,99%",2025-06-01,105635.2,104598.0,105867.5,103768.6,33030.0,ALL,8,8.0,-0.04031185060739517,0.035382866859436035,0.009867218073148174,0.009867218073148174,0.00014462884407407596,0.012026173293033656,0.001989779397641506,0.01260976104561614,0.0043047052323323285,0.011071800261488287,0.012057371183431217,0.015591183663313598,-0.1905251466979583,0.15021329609056314,0.026781775980064423,0.04420208254610557,-0.9184190398232598,2.1972245773362196,3.581554135558544,3.580216870772909,0.010378853339227462,0.013885975392275655,0.017030540321975964,0.005913355707409417,0.010151507212931827,0.013708296381122967,-0.7818314824680299,0.6234898018587334
"105.845,6","105.635,2","105.930,7","103.729,7","46,44K","0,20%",2025-06-02,105845.6,105635.2,105930.7,103729.7,46440.0,ALL,30,30.0,0.1454017383977771,0.08279892057180405,0.001989779397641506,0.001989779397641506,0.00015900607362753826,0.01260976104561614,0.004329804206848417,0.010621351762051846,0.013902296568296427,0.017530284850162305,0.017764119699593066,0.017824265750653392,0.18571358900517226,-0.04031185060739517,0.009405936193346339,0.03953950466865546,0.36471795079650027,3.4339872044851463,3.6305462428623763,3.553597207538254,0.012026173293033656,0.014350158524301817,0.015882842804020275,0.009867218073148174,0.009867932090116759,0.013231613106338752,0.0,1.0
"105.388,3","105.845,6","106.758,4","104.886,9","49,47K","-0,43%",2025-06-03,105388.3,105845.6,106758.4,104886.9,49470.0,ALL,39,39.0,0.14799482480455667,0.08659832924604416,-0.004329804206848417,0.004329804206848417,0.00011281311325324185,0.010621351762051846,0.0065945320925070655,0.00998428797679688,0.021484494574514217,0.022095821002310095,0.017146742223933528,0.01786684489145531,0.0025930864067795767,0.1454017383977771,0.031987975623178164,0.03429266031830878,0.3550271799122445,3.6888794541139363,3.5279977009837595,3.5518334494960846,0.01260976104561614,0.01339399733803642,0.015395420487780474,0.001989779397641506,0.009817581549133494,0.012713601754998213,0.7818314824680297,0.6234898018587336
"104.695,6","105.383,5","105.971,2","104.224,0","50,06K","-0,66%",2025-06-04,104695.6,105383.5,105971.2,104224.0,50060.0,ALL,26,26.0,0.03895715803194504,0.03991766273975372,-0.0065945320925070655,0.0065945320925070655,9.968600640361074e-05,0.00998428797679688,0.03078255340553381,0.0319852148116382,0.023275771097506188,0.02258548549175168,0.01830321823069293,0.018250347581562628,-0.10903766677261162,0.14799482480455667,0.034687475971177266,0.01671298820811343,-0.42409638991306897,3.295836866004329,3.360844664890866,3.5064056804446566,0.010621351762051846,0.01288755275613808,0.014319388832882533,0.004329804206848417,0.009233984062261306,0.011320544915098237,0.9749279121818236,-0.22252093395631434
"101.521,9","104.690,6","105.914,4","100.421,1","73,53K","-3,03%",2025-06-05,101521.9,104690.6,105914.4,100421.1,73530.0,ALL,39,39.0,-0.010651032177683635,0.042961057275533676,-0.03078255340553381,0.03078255340553381,0.0010230539665466397,0.0319852148116382,0.027076398225501775,0.024317960218495208,0.013568309727162576,0.014645890015697376,0.01784878345811203,0.016139839065657323,-0.04960819020962868,0.03895715803194504,0.04482430318801276,0.01625695442121657,-0.7396755955089436,3.6888794541139363,3.3029210780182714,3.47283399264139,0.00998428797679688,0.014656706289730861,0.015567880230241726,0.0065945320925070655,0.010703505553360804,0.012188034861068215,0.43388373911755823,-0.900968867902419
"104.308,3","101.524,1","105.306,5","101.127,6","61,97K","2,74%",2025-06-06,104308.3,101524.1,105306.5,101127.6,61970.0,ALL,26,26.0,0.14648170138780886,0.07271520048379898,0.027076398225501775,0.027076398225501775,0.0005913631891883155,0.024317960218495208,0.01196836166148299,0.01145328144512164,0.01852184998892013,0.015953681828530537,0.014489737968842491,0.015465085758653116,0.15713273356549248,-0.010651032177683635,0.08258369084679598,0.02178646812069045,0.3468703269265321,3.295836866004329,3.196176163471097,3.446567936918153,0.0319852148116382,0.015989086063837057,0.015372592940804161,0.03078255340553381,0.012364805872655735,0.01125868099657141,-0.433883739117558,-0.9009688679024191
"105.564,2","104.308,3","105.911,7","103.911,0","32,39K","1,20%",2025-06-07,105564.2,104308.3,105911.7,103911.0,32390.0,ALL,9,9.0,0.013621083150307337,0.0217231847345829,0.01196836166148299,0.01196836166148299,0.00013117765586116763,0.01145328144512164,0.0016601692945029684,0.008166428383475286,0.014535116727503019,0.01577572326271174,0.013669936926192106,0.01535795161045088,-0.13286061823750153,0.14648170138780886,0.06307051756961658,0.039123423636446934,-0.5291796053028304,2.302585092994046,3.1290327878645634,3.400721230762982,0.024317960218495208,0.01614257579325051,0.015170884860243894,0.027076398225501775,0.013229806723237675,0.011814932114199154,-0.9749279121818236,-0.2225209339563146
"105.739,6","105.564,2","106.449,3","105.011,6","29,11K","0,17%",2025-06-08,105739.6,105564.2,106449.3,105011.6,29110.0,ALL,7,7.0,0.2078769946736949,0.00861332193017006,0.0016601692945029684,0.0016601692945029684,6.669055254243078e-05,0.008166428383475286,0.04193701901077443,0.02824133565699469,0.018878348342609656,0.017276516070736016,0.01366335797227065,0.01549243208905631,0.19425591152338756,0.013621083150307337,0.0985260668954866,0.06265392143777551,0.8588050410322844,2.0794415416798357,3.1122066399136514,3.346880387736097,0.01145328144512164,0.015591183663313598,0.014738579527794627,0.01196836166148299,0.012057371183431217,0.011104439198181522,-0.7818314824680299,0.6234898018587334
"110.268,3","105.739,6","110.404,9","105.333,3","64,28K","4,28%",2025-06-09,110268.3,105739.6,110404.9,105333.3,64280.0,ALL,39,39.0,0.25317918289548313,0.15921109914779663,0.04193701901077443,0.04193701901077443,0.0007975730396910398,0.02824133565699469,8.16187723166166e-06,0.010919405747665251,0.014099845338174022,0.013599955918504816,0.00921792691079555,0.014591366595267441,0.04530218822178825,0.2078769946736949,0.11392284468087317,0.06166439043710976,1.3022630541493188,3.6888794541139363,3.1486198184320497,3.3895830306472132,0.008166428383475286,0.017824265750653392,0.016087212137477606,0.0016601692945029684,0.017764119699593066,0.01381602589485491,0.0,1.0
"110.269,2","110.268,3","110.369,2","108.380,6","58,28K","0,00%",2025-06-10,110269.2,110268.3,110369.2,108380.6,58280.0,ALL,44,44.0,0.10473981084810062,0.06282034516334534,8.16187723166166e-06,8.16187723166166e-06,0.00011923342188214493,0.010919405747665251,0.014689864139822874,0.01266880680754811,0.015284817979301799,0.016491716359104982,0.01216541261199658,0.016576233165492504,-0.1484393720473825,0.25317918289548313,0.10774355697280802,0.0698657662979931,0.17048859268353672,3.8066624897703196,3.1654459663829617,3.3467218336833606,0.02824133565699469,0.01786684489145531,0.015630421114745864,0.04193701901077443,0.017146742223933528,0.01348216188653351,0.7818314824680297,0.6234898018587336
"108.661,2","110.269,2","110.386,1","108.081,9","44,80K","-1,46%",2025-06-11,108661.2,110269.2,110386.1,108081.9,44800.0,ALL,37,37.0,0.035269105756604996,0.08240828663110733,-0.014689864139822874,0.014689864139822874,0.00016049866592697732,0.01266880680754811,0.027601509997467525,0.017211655200301088,0.012464781387004275,0.015836561559157605,0.010523012961133154,0.01635014132316487,-0.06947070509149562,0.10473981084810062,0.10721669236204516,0.07095208416661121,-0.3227292175411803,3.6375861597263857,3.2142672940575414,3.2875559794742037,0.010919405747665251,0.018250347581562628,0.015568950168850354,8.16187723166166e-06,0.01830321823069293,0.013768601146477117,0.9749279121818236,-0.22252093395631434
"105.703,0","108.662,2","108.776,2","105.703,0","59,87K","-2,72%",2025-06-12,105703.0,108662.2,108776.2,105703.0,59870.0,ALL,31,31.0,0.03712446404801261,0.08099405467510223,-0.027601509997467525,0.027601509997467525,0.0002962410747340515,0.017211655200301088,0.003563079800614995,0.019594687069465756,0.0038023169268660228,0.013135273736961675,0.006886154503697626,0.014946369779595157,0.0018553582914076147,0.035269105756604996,0.11404176325143034,0.07943303321972155,-0.2571103388160567,3.4657359027997265,3.182389643869797,3.242655360944034,0.01266880680754811,0.016139839065657323,0.015398272677694095,0.014689864139822874,0.01784878345811203,0.014276144505736419,0.43388373911755823,-0.900968867902419
"106.080,3","105.702,7","106.147,0","102.739,6","73,84K","0,36%",2025-06-13,106080.3,105702.7,106147.0,102739.6,73840.0,ALL,32,32.0,0.05464594153454527,0.06602596491575241,0.003563079800614995,0.003563079800614995,0.0003839517613502884,0.019594687069465756,0.006229754362930302,0.010703342407705976,0.006220957520143931,0.01391500378063063,0.008285733759339812,0.015534303845727288,0.017521477486532662,0.03712446404801261,0.1009223689866784,0.09175302991673719,-0.09497894195515769,3.4965075614664802,3.211056886078676,3.203616524774886,0.017211655200301088,0.015465085758653116,0.015727085911245088,0.027601509997467525,0.014489737968842491,0.013427271920749115,-0.433883739117558,-0.9009688679024191
"105.421,5","106.028,5","106.196,9","104.321,0","30,99K","-0,62%",2025-06-14,105421.5,106028.5,106196.9,104321.0,30990.0,ALL,6,6.0,0.17062162359555563,0.0635436587035656,-0.006229754362930302,0.006229754362930302,0.00011456153869659717,0.010703342407705976,0.001614116617052771,0.009107791733713299,0.011024559994380123,0.018618380224475536,0.009019566836965481,0.016552016881072825,0.11597568206101036,0.05464594153454527,0.12335101762171385,0.09321076759566523,0.8057545731741487,1.9459101490553132,3.1601033226588564,3.14456805526171,0.019594687069465756,0.01535795161045088,0.015750263701850696,0.003563079800614995,0.013669936926192106,0.013449871824714892,-0.9749279121818236,-0.2225209339563146
"105.591,8","105.421,6","106.098,9","104.502,0","26,22K","0,16%",2025-06-15,105591.8,105421.6,106098.9,104502.0,26220.0,ALL,10,10.0,0.2918306943029165,0.1408625729382038,0.001614116617052771,0.001614116617052771,8.295187026469631e-05,0.009107791733713299,0.010819001580448719,0.02193387720047261,0.011550876649955499,0.019277837616989323,0.010368484321658742,0.01955213514298473,0.1212090707073609,0.17062162359555563,0.13534440328303124,0.11693523508925893,1.6304613460528163,2.3978952727983707,3.2055967128186476,3.1589016763661495,0.010703342407705976,0.01549243208905631,0.015541807876184954,0.006229754362930302,0.01366335797227065,0.012860364577850933,-0.7818314824680299,0.6234898018587334
"106.740,4","105.594,0","108.899,3","104.993,8","50,95K","1,09%",2025-06-16,106740.4,105594.0,108899.3,104993.8,50950.0,ALL,38,38.0,0.18117151370174006,0.04153377190232277,0.010819001580448719,0.010819001580448719,0.00048109496904541227,0.02193387720047261,0.020640561785638882,0.024813471739240693,0.008659043054945536,0.014428296681936154,0.014896910407720006,0.021704774085843554,-0.11065918060117647,0.2918306943029165,0.1250575933982108,0.119490219039542,0.7352490697121274,3.6635616461296463,3.2019798831066058,3.1752998507693277,0.009107791733713299,0.014591366595267441,0.016207816172960417,0.001614116617052771,0.00921792691079555,0.013491023305194305,0.0,1.0
"104.559,8","106.769,8","107.747,4","103.386,3","60,73K","-2,04%",2025-06-17,104559.8,106769.8,107747.4,103386.3,60730.0,ALL,34,34.0,-0.07145914895569577,0.01008429192006588,-0.020640561785638882,0.020640561785638882,0.0006157083797540965,0.024813471739240693,0.003193066583778891,0.011086163911254665,0.006232233989769337,0.014060547946319476,0.012896384690063111,0.01948270194466651,-0.25263066265743583,0.18117151370174006,0.09988631342623988,0.10381493519952396,-1.1234331970319056,3.5553480614894135,3.1660778219236194,3.165761894153291,0.02193387720047261,0.016576233165492504,0.017221539028473905,0.010819001580448719,0.01216541261199658,0.014656077417965053,0.7818314824680297,0.6234898018587336
